Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1624,2025.7.1 3:54,Etching,WAF79432,74.15727042,50.75839003,321.471103,464.9375909,1197.124722,0.504163034,1.952002273,0.002905123,115.9502486,331,0,Joining
P1911,2025.7.1 1:26,Lithography,WAF82190,81.08774011,57.50810239,238.2316692,383.0661573,1513.961504,0.454089723,1.921847851,0.00763732,119.0741327,720,0,Joining
P1908,2025.7.1 4:30,Deposition,WAF75711,77.58067483,57.63423813,226.7365592,533.402201,1467.066268,0.446931462,1.506152662,0.007381854,137.1277657,528,1,Non-Joining
P1604,2025.7.1 3:49,Deposition,WAF21971,74.85022677,66.80785653,353.8145643,497.9353869,1533.53672,0.42340749,1.575922742,0.016478291,144.5419867,464,0,Joining
P1780,2025.7.1 2:36,Lithography,WAF15728,81.77105463,26.78581741,273.6994086,431.7269781,1366.684642,0.473079903,1.562995813,0.00543815,102.2420355,774,0,Joining
P1849,2025.7.1 1:47,Deposition,WAF53202,74.37961387,41.89658714,358.5671206,250.075554,1407.030728,0.437540707,1.488975988,0.005683403,135.2452951,119,0,Joining
P1142,2025.7.1 4:26,Deposition,WAF79498,64.6623834,54.51505109,263.1353386,442.4529293,1569.458653,0.541430283,2.856145257,0.016082505,133.7293612,609,0,Joining
P1428,2025.7.1 7:11,Lithography,WAF78367,71.84653837,52.23679486,278.6305991,351.4452091,1342.47428,0.567529378,1.71051679,0.010072419,100.3445449,879,0,Joining
P1837,2025.7.1 1:31,Etching,WAF69426,81.76717531,42.00928943,263.2203377,411.1201294,1621.122781,0.411840487,2.265867227,0.010897099,144.1325653,442,0,Joining
P1453,2025.7.1 3:31,Deposition,WAF30143,71.08906628,51.28899913,286.5372106,434.7031778,1013.59234,0.500201606,1.229500294,0.01509404,122.3848838,369,0,Joining
P1172,2025.7.1 2:54,Lithography,WAF48418,76.99792277,46.65614244,268.8786434,272.085945,1465.829534,0.565311005,1.007345476,0.014569117,130.0305176,950,0,Joining
P1327,2025.7.1 7:32,Etching,WAF57143,68.06810464,62.29381794,281.3841782,432.5290126,1817.077399,0.489945373,2.341139369,0.008810626,136.9405221,286,0,Joining
P1999,2025.7.1 8:08,Lithography,WAF23133,74.8716237,49.20771223,281.8293377,393.6815565,1571.212412,0.435783601,1.878702023,0.014447858,116.7109167,609,0,Joining
P1462,2025.7.1 3:02,Deposition,WAF59574,80.07671393,33.01700168,326.0564552,423.5806164,1757.689179,0.54131501,2.569296769,0.006426869,130.3398774,855,0,Joining
P1083,2025.7.1 4:55,Etching,WAF28070,84.55947082,40.8898301,272.088746,530.6386339,1727.388274,0.463806193,1.988400529,0.015754098,99.17441224,493,0,Joining
P1335,2025.7.1 5:19,Etching,WAF30781,67.32067665,45.43849193,230.1616825,523.7242066,1311.472701,0.358512331,1.855480669,0.012051859,129.5822276,830,0,Joining
P1535,2025.7.1 4:41,Deposition,WAF52898,73.93184846,50.29436691,393.3538747,555.7843744,1442.17977,0.463311204,1.471121934,0.013845485,113.671547,618,0,Joining
P1731,2025.7.1 5:21,Deposition,WAF38994,73.07142315,49.78165924,307.0103262,495.7764556,1374.183359,0.492743319,2.593408365,0.015201574,116.4602069,676,0,Joining
P1033,2025.7.1 6:31,Etching,WAF91344,80.12909767,51.50146661,273.2858474,707.0620271,1498.572896,0.514615243,0.42557766,0.004070242,139.2644899,722,0,Joining
P1899,2025.7.1 6:27,Lithography,WAF71599,73.07889977,68.97354094,263.8587018,567.0931121,1573.881269,0.527061503,2.506968691,0.007181126,122.9325248,121,0,Joining
P1171,2025.7.1 2:30,Etching,WAF17073,75.69675604,66.6831112,262.2581558,488.7086186,1371.405829,0.534969045,1.658451039,0.012284611,123.3392404,989,0,Joining
P1082,2025.7.1 6:23,Etching,WAF52240,77.20527056,63.48056188,308.2497366,563.8389301,1373.484691,0.442745326,1.877904129,0.014571824,115.5812188,638,1,Non-Joining
P1446,2025.7.1 7:57,Lithography,WAF71491,80.17638283,43.53178225,348.0354977,349.6309418,1879.587216,0.506594956,2.08250305,0.008119693,119.8991247,282,0,Joining
P1683,2025.7.1 8:18,Lithography,WAF41712,74.49632869,44.76266493,382.6226687,522.6383765,1425.381828,0.479991044,1.22689389,0.009008776,105.0015283,514,1,Non-Joining
P1076,2025.7.1 2:34,Lithography,WAF81333,75.72313817,35.42088932,316.6702218,480.9605693,1569.166278,0.416990392,3.7494825,0.006425049,104.8147648,589,1,Non-Joining
P1390,2025.7.1 2:56,Lithography,WAF76777,75.66464232,56.16968839,318.5513939,607.2325184,1687.28487,0.431791864,2.931201538,0.005961211,117.5871807,854,0,Joining
P1935,2025.7.1 4:08,Deposition,WAF17163,84.36788197,60.44697168,393.6162262,416.9457296,1388.356696,0.545721424,1.013710037,0.019794939,119.0753512,922,0,Joining
P1889,2025.7.1 6:20,Etching,WAF97008,77.65153091,60.45977854,202.2070186,525.8665391,1304.673712,0.557195529,2.436363868,0.004131037,128.3861926,418,0,Joining
P1872,2025.7.1 3:37,Etching,WAF61581,65.71214277,52.91622251,356.2208734,359.5530425,1457.49035,0.519629084,2.43982644,0.006844152,134.1906803,453,0,Joining
P1629,2025.7.1 7:02,Lithography,WAF60974,71.35176799,48.98679315,284.1143953,619.2519601,1769.668929,0.418686206,0.88706905,0.013892568,128.4292686,288,0,Joining
P1325,2025.7.1 1:07,Etching,WAF35099,77.12292548,40.81292524,426.814278,443.2012311,1647.751127,0.532324869,2.021430062,0.009534555,117.9114687,685,0,Joining
P1480,2025.7.1 5:54,Etching,WAF56295,71.75863223,46.47898501,223.1668447,498.77251,1751.590252,0.567329643,3.612160216,0.012525508,98.54551993,216,1,Non-Joining
P1787,2025.7.1 7:27,Lithography,WAF74099,80.82366521,45.80738719,309.1030244,370.026179,1576.394787,0.470564133,1.498101544,0.008836145,141.2829057,207,0,Joining
P1862,2025.7.1 4:42,Etching,WAF84989,76.81255506,70.57028249,304.4393657,338.2561946,1528.43256,0.432450155,1.508372331,0.008857129,109.7907794,518,0,Joining
P1400,2025.7.1 6:44,Lithography,WAF43617,77.59565323,54.67658019,242.823653,539.8462598,1406.119843,0.454632978,2.549261204,0.003612161,133.7506879,438,0,Joining
P1279,2025.7.1 1:29,Deposition,WAF40029,70.9156925,50.06251174,320.8041186,561.3780268,1729.465473,0.518496654,2.075721884,0.003980987,125.3218371,352,0,Joining
P1695,2025.7.1 6:11,Deposition,WAF29941,74.96112528,43.88894918,270.2102445,581.1451151,1382.916721,0.535652002,3.152966753,0.00012892,113.1006698,482,0,Joining
P1116,2025.7.1 7:58,Deposition,WAF89787,76.83417434,50.68774907,331.0639126,477.5025034,1379.465013,0.437203151,0.784390326,0.011567316,112.7332859,640,1,Non-Joining
P1257,2025.7.1 8:17,Deposition,WAF44482,70.81665611,35.36927927,217.5595061,473.3895774,1415.497241,0.451446446,1.377590281,0.011493986,136.0611256,849,1,Non-Joining
P1355,2025.7.1 1:53,Lithography,WAF20052,80.19327144,63.79735211,287.7809875,436.0398149,1778.261216,0.538642644,3.076896774,0.003760037,115.6917704,387,0,Joining
P1372,2025.7.1 8:08,Etching,WAF63830,71.90545938,43.96776897,306.2286677,413.9174635,1552.415193,0.542789617,2.416629699,0.011324013,113.5012823,600,0,Joining
P1803,2025.7.1 2:27,Etching,WAF92757,72.04819154,41.02573325,345.2811592,478.015363,1104.736087,0.562869356,0.886886698,-0.001919765,137.4190111,422,0,Joining
P1743,2025.7.1 2:52,Lithography,WAF34061,74.97206433,64.27770185,383.2759486,492.7760034,1273.187662,0.402046672,1.637979888,0.005050047,154.0334644,781,0,Joining
P1490,2025.7.1 6:26,Lithography,WAF65258,61.64916033,72.44406738,435.0364473,641.0728136,1613.109083,0.580764488,0.829451839,0.014177318,136.6790983,879,1,Non-Joining
P1587,2025.7.1 0:41,Etching,WAF96675,72.222998,55.17106377,297.4847802,604.3461985,1145.21947,0.499801437,1.733226141,0.005442553,111.4169047,767,0,Joining
P1264,2025.7.1 5:24,Etching,WAF14558,82.25354962,44.32966659,325.5459234,404.4619763,1578.341955,0.468253989,1.469136171,0.009450112,95.07823742,656,0,Joining
P1350,2025.7.1 2:29,Etching,WAF39404,72.80960676,42.07355006,259.070125,485.4463898,1232.387782,0.549486274,1.862013704,0.013467486,141.0516861,461,0,Joining
P1292,2025.7.1 6:29,Deposition,WAF40036,65.89562224,59.89272191,298.1470489,616.1052529,1362.582513,0.584096647,2.36534212,0.00809996,123.0635904,951,0,Joining
P1889,2025.7.1 1:47,Etching,WAF93140,78.97716353,54.23096244,215.8655431,453.9537929,1718.283909,0.546023513,3.348879215,0.013444357,101.0937508,736,0,Joining
P1830,2025.7.1 3:21,Etching,WAF25600,69.26168686,52.13948649,309.7927003,415.1943974,1640.44122,0.512560373,1.851903933,0.013952044,116.4628614,521,0,Joining
P1287,2025.7.1 6:20,Etching,WAF84174,79.21401346,50.91723024,291.4457021,620.9542408,1515.364841,0.53531035,2.187473127,0.003870363,137.8122167,964,0,Joining
P1720,2025.7.1 5:06,Lithography,WAF40192,82.16875017,49.14444317,308.0384468,393.1053088,1559.731333,0.556522826,0.833326464,0.005410365,119.5305978,268,0,Joining
P1344,2025.7.1 2:46,Lithography,WAF75435,75.41295258,40.95348691,301.9419814,419.0940498,2063.013631,0.51804293,1.52325029,0.008877426,92.40419321,921,0,Joining
P1067,2025.7.1 3:37,Lithography,WAF39715,77.78397973,51.43881763,273.29624,488.0272233,1740.059863,0.400118424,3.750506012,0.012385244,146.932175,893,0,Joining
P1652,2025.7.1 3:43,Etching,WAF69204,69.01073127,42.31934963,267.3270713,505.2706134,1670.650193,0.444358431,1.913505779,0.009841662,144.127315,106,0,Joining
P1458,2025.7.1 1:58,Deposition,WAF11151,75.95155063,58.7637119,277.7060892,488.74366,1511.703072,0.500313391,1.788556556,0.006240522,145.9545066,583,1,Non-Joining
P1077,2025.7.1 7:32,Deposition,WAF15804,74.61249406,67.31692989,280.2676099,467.1348412,1771.607528,0.401798082,1.722926338,0.01309295,119.6992884,991,0,Joining
P1900,2025.7.1 4:38,Lithography,WAF88243,64.49742842,57.57743317,309.7467455,406.6514888,1404.865447,0.398898542,2.82321072,0.013224434,103.712072,206,0,Joining
P1426,2025.7.1 7:09,Deposition,WAF49827,74.07032292,73.41884927,261.7469051,618.5586012,1376.613216,0.522301599,3.716567888,0.008614809,114.3777438,977,0,Joining
P1178,2025.7.1 7:05,Lithography,WAF90987,84.67576134,56.9550048,411.8612537,693.9507429,1658.566122,0.53600128,1.826605578,0.007929121,122.5609984,322,1,Non-Joining
P1208,2025.7.1 7:23,Lithography,WAF58960,69.59971262,49.06281323,239.4548049,547.5588112,1238.479423,0.553790954,2.411004177,0.01996605,91.64327093,504,1,Non-Joining
P1226,2025.7.1 1:34,Lithography,WAF76778,72.86509814,75.51840095,349.1163032,671.4482819,1731.736385,0.454256727,1.215104759,0.011511394,108.2437129,558,0,Joining
P1349,2025.7.1 0:59,Deposition,WAF58673,79.26007517,44.89268318,359.3334788,492.212714,1001.923588,0.529511184,0.838568925,0.002804004,120.1489869,132,0,Joining
P1048,2025.7.1 5:21,Etching,WAF49140,66.14612789,43.16714737,346.4939427,419.9045195,1382.818382,0.516329968,1.829613056,0.006130899,129.9699795,806,0,Joining
P1116,2025.7.1 7:25,Etching,WAF68602,78.45308761,47.19439208,307.977179,449.3704363,1856.451623,0.469109841,3.464198845,0.006936778,143.954987,929,0,Joining
P1739,2025.7.1 2:26,Etching,WAF75092,72.08535252,61.44649444,210.8545051,422.2230994,1666.395875,0.43841626,2.884482162,0.021648954,121.2450686,458,1,Non-Joining
P1316,2025.7.1 5:17,Lithography,WAF36295,78.6613381,42.73342203,217.0800583,534.9292682,1602.387397,0.559516288,2.25627534,0.008999185,86.95593504,339,0,Joining
P1378,2025.7.1 1:11,Lithography,WAF81054,74.60438889,61.99497451,325.5948335,433.0018061,1382.460605,0.581557877,2.394948076,0.003623131,103.8846896,503,0,Joining
P1117,2025.7.1 5:15,Lithography,WAF58723,77.56291576,58.7649545,211.3416031,511.2951968,1371.685295,0.528773987,2.17254787,0.002589813,118.9730607,926,0,Joining
P1087,2025.7.1 3:02,Etching,WAF40066,79.14370227,46.59211724,234.7477998,603.8431624,1581.732507,0.499272831,2.107716083,0.005824786,129.3979566,722,0,Joining
P1274,2025.7.1 1:36,Etching,WAF72958,75.75433814,33.25451111,260.9825562,476.361413,1285.507659,0.528476822,1.977036568,0.01256604,114.9947416,133,0,Joining
P1099,2025.7.1 4:18,Lithography,WAF25804,80.88318774,61.46170451,302.1239986,352.8090792,2103.193244,0.457662681,1.360196647,0.021629571,107.4727374,937,0,Joining
P1765,2025.7.1 6:28,Deposition,WAF87930,72.99632101,56.73544162,336.4213472,387.9997426,1670.437376,0.531390419,2.965129122,0.004465125,132.9320745,998,0,Joining
P1198,2025.7.1 5:19,Lithography,WAF13185,71.86261258,43.3308167,352.4371932,523.6779597,1757.156859,0.541778001,1.320380953,0.004319877,112.5262663,218,1,Non-Joining
P1359,2025.7.1 0:57,Lithography,WAF19445,77.279842,51.76798885,244.4556638,431.5078726,1573.965715,0.507093706,1.663526287,0.013352541,103.7126013,575,0,Joining
P1470,2025.7.1 5:12,Etching,WAF87972,70.29098634,47.50643419,351.7746654,760.2061584,1427.374774,0.512501579,2.123975692,0.009874538,115.7590256,700,0,Joining
P1737,2025.7.1 5:51,Deposition,WAF97964,73.47313132,38.7154371,289.5766974,545.7811641,1354.491966,0.52530786,2.857227302,0.010561702,107.8615031,646,0,Joining
P1046,2025.7.1 3:31,Deposition,WAF54711,82.67666858,36.08114579,383.3658825,654.8624266,1160.72948,0.535199252,1.993969382,0.010729007,107.213144,203,1,Non-Joining
P1122,2025.7.1 4:08,Lithography,WAF21850,75.74471398,46.91038529,315.143745,482.5453069,1647.861544,0.492456842,1.967366506,0.014925748,140.0660457,497,0,Joining
P1782,2025.7.1 5:20,Lithography,WAF78606,76.49582284,55.26099945,306.5883746,445.069451,1324.587988,0.485539889,3.715989626,0.016766614,119.0137497,828,0,Joining
P1769,2025.7.1 3:01,Deposition,WAF17899,74.60536662,61.61532901,327.4923918,600.4456424,1446.614867,0.559455227,2.430322053,0.005810482,134.8339199,405,0,Joining
P1707,2025.7.1 3:18,Deposition,WAF90123,80.80611137,37.14444833,313.4045993,474.4375892,1585.037575,0.47152969,3.085551703,0.017983492,114.3842814,141,0,Joining
P1876,2025.7.1 7:59,Lithography,WAF53093,76.72654778,43.35564748,264.3495543,514.9005235,1181.844703,0.446958934,2.925662084,0.003591974,122.2780435,522,1,Non-Joining
P1123,2025.7.1 2:48,Lithography,WAF14271,73.16940155,42.71228471,326.5168059,510.3390583,1586.890104,0.465142873,1.135814831,0.008068837,134.3841839,388,0,Joining
P1587,2025.7.1 2:04,Lithography,WAF53030,69.57764688,67.11300515,318.4700033,670.2496561,1355.345357,0.509962652,0.969507679,0.004393518,119.1652776,102,0,Joining
P1183,2025.7.1 5:47,Deposition,WAF55487,74.36605374,33.88434378,343.4021,389.9415657,1894.461494,0.508579882,3.483575721,0.007074604,113.8939956,226,0,Joining
P1345,2025.7.1 0:30,Etching,WAF40011,76.92910743,45.92578802,389.4229689,356.1481847,1538.398478,0.49487273,3.331389742,0.007785329,104.7296746,448,0,Joining
P1832,2025.7.1 6:12,Deposition,WAF15618,71.50208652,35.28756304,212.9149697,466.3391822,1504.77919,0.506635619,1.805247837,0.012648214,116.6440676,515,0,Joining
P1016,2025.7.1 4:56,Etching,WAF61932,78.5959169,55.33302173,279.7398367,392.1089236,1419.408253,0.62192744,0.355805656,0.01528071,131.7277629,226,0,Joining
P1500,2025.7.1 2:02,Etching,WAF71292,76.59911531,64.65726413,213.9963634,457.5543144,1490.324588,0.471409835,2.361663451,0.005756306,126.8848015,265,1,Non-Joining
P1221,2025.7.1 3:00,Lithography,WAF90875,69.56794523,40.56619315,295.2467032,753.0874549,1404.014203,0.480763229,2.911014502,0.010516272,132.7257813,153,0,Joining
P1549,2025.7.1 1:14,Deposition,WAF93481,81.40989181,45.18429317,266.3123983,529.6278888,1482.954723,0.473941804,1.341435073,0.011500276,111.9108777,589,0,Joining
P1956,2025.7.1 3:45,Etching,WAF98911,71.89117156,48.79777566,272.2063612,576.9433237,1533.506709,0.525944753,0.692428178,0.012418475,115.1393222,769,0,Joining
P1719,2025.7.1 2:31,Etching,WAF39605,73.97846396,62.32784272,319.6991822,522.5589819,1397.825273,0.508799407,1.008925847,0.011574124,86.09660336,468,0,Joining
P1553,2025.7.1 7:47,Deposition,WAF27206,75.40297912,51.23379016,399.3292157,541.8275113,1227.178694,0.575363411,2.070629138,0.001665614,102.7054481,453,0,Joining
P1493,2025.7.1 6:24,Etching,WAF30642,68.65389235,47.7640986,259.4546577,723.6321394,1619.760896,0.479773695,3.180558868,0.012355728,126.1603498,367,0,Joining
P1927,2025.7.1 3:25,Lithography,WAF40209,71.6035484,47.94023721,330.9437758,782.7798524,1654.388706,0.421092646,0.311630852,0.006206506,129.1153855,893,0,Joining
P1164,2025.7.1 1:11,Lithography,WAF16800,70.17671206,67.07686717,318.4050693,603.6355881,1209.746049,0.505291078,1.823826551,0.010363695,122.6511547,249,0,Joining
P1792,2025.7.1 0:24,Etching,WAF70985,71.0807913,41.80752487,268.2005261,614.6526305,1653.370025,0.565040688,3.638751917,0.01420463,88.2274854,247,0,Joining
P1148,2025.7.1 2:47,Deposition,WAF48384,67.34934536,51.54781204,262.4485198,536.0973696,1597.731559,0.64759569,1.992525531,0.002052804,119.7424817,358,0,Joining
P1901,2025.7.1 7:19,Deposition,WAF53255,79.21691726,54.61459704,319.809573,422.7704457,1540.779245,0.432338722,2.586641792,-0.003475771,113.78604,881,0,Joining
P1977,2025.7.1 0:37,Lithography,WAF58242,70.04569623,57.95404473,343.1111082,716.7872686,1792.840523,0.56021769,2.726139593,0.009100984,120.1607361,713,0,Joining
P1491,2025.7.1 0:41,Etching,WAF69954,77.30022695,49.45511906,331.7583519,427.7735105,1510.996295,0.439380889,2.661498218,0.01024777,117.744903,286,0,Joining
P1464,2025.7.1 3:36,Etching,WAF16073,83.4222317,57.998134,322.1063821,517.5290522,1644.193206,0.591915204,2.206082084,0.01244786,148.6647055,394,0,Joining
P1242,2025.7.1 1:46,Deposition,WAF99017,83.2725664,40.48701204,300.1903417,476.6305222,1928.945302,0.557502864,1.980905862,0.003785794,154.2878632,436,0,Joining
P1104,2025.7.1 0:51,Lithography,WAF12919,70.29511369,42.98910499,356.4697443,337.8360765,1625.642922,0.494975247,2.061968587,0.011552121,105.4135761,666,0,Joining
P1645,2025.7.1 7:18,Etching,WAF18079,74.67867436,45.32599621,309.8648985,447.0027117,1084.095028,0.44756067,1.188599823,0.013636666,115.0623259,360,0,Joining
P1146,2025.7.1 4:40,Lithography,WAF49211,77.00749075,32.14497731,408.104009,445.5674023,1684.493484,0.456147075,1.435897548,0.009882696,126.5229828,122,0,Joining
P1708,2025.7.1 4:39,Lithography,WAF59831,77.9566008,58.39443217,244.8187638,536.154034,1319.624855,0.535300093,2.032246999,0.008791373,118.7747844,293,0,Joining
P1487,2025.7.1 0:52,Etching,WAF43290,86.10601697,61.90538984,292.591943,552.2831863,1763.898542,0.520669251,1.685755539,0.005926368,130.3031119,366,0,Joining
P1012,2025.7.1 7:57,Etching,WAF37048,73.53841427,49.35226668,340.790147,562.7090703,1716.027759,0.554571359,1.7619335,0.00916308,118.7947179,409,0,Joining
P1784,2025.7.1 5:42,Deposition,WAF53432,72.12207273,57.46457622,345.3325004,510.9592659,1389.540554,0.551638119,2.484298118,0.018234148,118.6924853,739,0,Joining
P1947,2025.7.1 6:07,Etching,WAF37571,72.72495627,62.90095813,316.4486125,640.0164688,1275.209037,0.386252013,0.3648812,-0.002560024,94.52737674,904,1,Non-Joining
P1946,2025.7.1 7:32,Deposition,WAF95061,70.14825825,47.44256286,243.7528222,307.8820173,1355.594699,0.391210713,3.336778635,0.01157706,107.2690111,968,0,Joining
P1492,2025.7.1 1:46,Deposition,WAF58355,73.73559967,57.56875265,295.089586,373.5735225,1502.995603,0.388466962,3.114495997,0.013167741,117.4678694,482,0,Joining
P1058,2025.7.1 2:18,Lithography,WAF37192,77.46261723,55.069082,364.3435961,438.8270022,1288.407404,0.492345791,2.196235786,0.016945246,98.1636431,591,0,Joining
P1439,2025.7.1 1:45,Etching,WAF26636,72.98665894,41.59795421,243.2763041,355.272059,1373.288536,0.564776707,1.930351421,0.015017993,127.0290352,802,0,Joining
P1148,2025.7.1 3:00,Lithography,WAF75471,69.13858752,38.95423371,207.7993689,616.2549437,1629.961976,0.492088285,1.297417159,0.019834153,117.3767948,578,0,Joining
P1140,2025.7.1 1:17,Lithography,WAF70040,79.75692492,31.69847787,265.961841,549.8051085,1667.011302,0.501672867,2.502849009,0.012924899,126.2243777,833,0,Joining
P1959,2025.7.1 5:45,Lithography,WAF19832,73.23773648,43.93687743,362.2733962,401.2125733,1487.110307,0.523159367,1.878713225,0.017635413,120.4072623,293,0,Joining
P1442,2025.7.1 1:25,Lithography,WAF53007,69.84587437,55.69257855,213.1189991,595.6536709,1761.74447,0.455376912,1.755590525,0.010131807,107.2649556,469,0,Joining
